order_id,order_date,customer_id,product_id,warehouse_id,quantity,sales_amount,discount,delivery_days
O06363,2026-01-03,C3920,P0451,W002,3,8313.47,0.24,1
O06364,2025-01-22,C3069,P0295,W004,10,43553.7,0.1,3
O06365,2026-05-11,C2784,P0259,W005,5,26252.76,0.15,5
O06366,2026-04-21,C2753,P0332,W003,10,36711.22,0.08,14
O06367,2026-06-10,C1241,P0318,W002,1,4982.29,0.09,6
O06368,2024-11-11,C2964,P0496,W001,3,2778.64,0.05,11
O06369,2024-09-04,C0444,P0263,W004,9,28352.42,0.06,10
O06370,2025-07-07,C2121,P0266,W002,3,3086.57,0.2,12
O06371,2024-11-29,C1632,P0086,W003,3,16269.97,0.14,12
O06372,2025-02-11,C4209,P0180,W004,8,13030.32,0.18,1
O06373,2024-10-24,C1969,P0220,W004,3,12182.5,0.24,4
O06374,2024-09-09,C2749,P0126,W004,7,24908.3,0.22,12
O06375,2026-01-26,C1357,P0415,W005,9,28248.21,0.08,7
O06376,2024-08-23,C4871,P0288,W005,9,20086.32,0.02,1
O06377,2025-11-28,C3186,P0145,W005,5,26777.61,0.12,5
O06378,2024-08-14,C2285,P0327,W003,4,17788.05,0.19,4
O06379,2024-07-31,C0076,P0208,W002,9,35270.32,0.08,2
O06380,2025-06-24,C0550,P0429,W003,4,2800.18,0.06,8
O06381,2025-12-09,C3110,P0092,W001,6,19015.99,0.13,8
O06382,2026-06-11,C1153,P0212,W001,4,9249.24,0.18,12
O06383,2025-03-25,C3104,P0018,W004,2,1223.12,0.25,2
O06384,2024-12-20,C4676,P0155,W002,8,42364.65,0.04,15
O06385,2026-06-08,C2899,P0025,W001,2,9492.0,0.24,15
O06386,2025-02-14,C3987,P0335,W003,7,18126.62,0.15,3
O06387,2025-11-23,C2691,P0068,W001,5,35214.04,0.06,5
O06388,2025-06-04,C0334,P0420,W002,2,1380.7,0.03,3
O06389,2024-11-26,C0332,P0195,W004,5,16407.42,0.18,7
O06390,2026-01-08,C0660,P0401,W005,2,12678.82,0.19,5
O06391,2025-04-16,C2486,P0418,W003,6,3337.17,0.19,11
O06392,2025-12-27,C4505,P0073,W005,1,2191.19,0.01,15
O06393,2026-03-23,C3386,P0033,W002,6,4436.03,0.17,15
O06394,2024-08-28,C4757,P0283,W005,9,20575.37,0.16,2
O06395,2024-07-22,C4556,P0166,W005,6,21694.31,0.19,8
O06396,2025-06-26,C3711,P0356,W005,5,23972.94,0.1,15
O06397,2025-04-21,C4666,P0392,W003,9,28834.87,0.19,4
O06398,2025-02-09,C2943,P0282,W005,8,48285.08,0.07,14
O06399,2026-05-15,C0188,P0226,W001,1,1283.43,0.11,5
O06400,2025-11-12,C2125,P0036,W001,5,22087.93,0.15,9
O06401,2025-03-13,C4401,P0398,W002,9,10656.85,0.02,12
O06402,2024-10-21,C3460,P0475,W005,4,6876.17,0.04,4
O06403,2024-07-25,C1472,P0326,W003,9,22727.39,0.12,14
O06404,2025-09-03,C3566,P0139,W001,6,5029.16,0.02,1
O06405,2024-12-25,C3931,P0161,W002,1,5301.68,0.03,3
O06406,2025-03-02,C4011,P0152,W004,8,14007.68,0.14,14
O06407,2024-07-20,C2341,P0144,W004,7,14288.24,0.24,11
O06408,2024-06-23,C1612,P0487,W001,3,14234.69,0.15,15
O06409,2024-09-29,C0999,P0111,W004,10,53027.93,0.15,14
O06410,2025-10-14,C1949,P0184,W004,4,18590.46,0.2,1
O06411,2025-12-09,C0766,P0139,W004,7,5687.74,0.05,2
O06412,2026-01-15,C1714,P0206,W002,2,6554.43,0.01,6
O06413,2026-01-13,C3078,P0261,W002,4,7671.44,0.21,7
O06414,2026-03-07,C1006,P0500,W005,10,5520.62,0.06,15
O06415,2024-09-19,C0239,P0250,W003,2,4505.39,0.16,13
O06416,2024-09-14,C2964,P0322,W004,2,9756.66,0.18,7
O06417,2025-05-23,C3833,P0116,W005,3,12329.97,0.19,7
O06418,2025-05-14,C4538,P0447,W002,4,3373.08,0.12,10
O06419,2026-05-03,C3221,P0110,W001,3,4485.34,0.17,14
O06420,2025-01-04,C3772,P0304,W003,7,20911.96,0.02,7
O06421,2026-05-06,C3719,P0365,W001,8,14305.49,0.02,3
O06422,2025-07-21,C0585,P0486,W004,10,40945.94,0.22,15
O06423,2026-05-11,C4539,P0224,W005,8,25373.22,0.19,15
O06424,2026-05-03,C3504,P0353,W001,2,2233.87,0.08,7
O06425,2025-06-28,C4038,P0445,W005,3,14573.9,0.2,10
O06426,2025-09-22,C1048,P0317,W002,6,32442.72,0.13,15
O06427,2025-03-02,C2801,P0024,W003,5,30191.74,0.11,6
O06428,2025-12-29,C1140,P0340,W002,5,11459.72,0.19,13
O06429,2025-02-01,C4204,P0442,W005,6,24506.91,0.07,1
O06430,2025-11-23,C1629,P0342,W003,8,4886.89,0.15,8
O06431,2026-01-03,C2384,P0254,W002,7,38524.76,0.03,7
O06432,2026-02-25,C3673,P0045,W003,1,1591.66,0.19,7
O06433,2025-11-23,C1953,P0378,W002,6,19640.71,0.14,13
O06434,2025-12-29,C2655,P0480,W002,3,6233.78,0.11,3
O06435,2024-11-11,C0038,P0403,W005,10,45057.36,0.2,3
O06436,2026-06-10,C0902,P0424,W001,5,8187.31,0.13,9
O06437,2025-02-21,C0098,P0423,W003,4,14594.23,0.18,3
O06438,2026-05-14,C0186,P0229,W002,7,36567.96,0.16,4
O06439,2024-09-01,C0863,P0263,W003,6,16488.64,0.18,10
O06440,2025-10-31,C0485,P0428,W005,2,11588.1,0.15,14
O06441,2024-10-27,C0613,P0084,W005,9,37333.35,0.18,3
O06442,2026-01-15,C0679,P0287,W005,9,58811.99,0.13,1
O06443,2025-01-01,C2693,P0397,W002,10,48035.84,0.2,12
O06444,2025-02-21,C3076,P0280,W001,5,10019.37,0.03,5
O06445,2025-06-13,C4977,P0045,W004,5,9726.8,0.01,5
O06446,2025-09-23,C1192,P0053,W003,2,5556.02,0.1,10
O06447,2025-03-02,C3653,P0289,W001,6,33270.71,0.18,3
O06448,2025-05-21,C2339,P0182,W002,1,1986.29,0.15,1
O06449,2024-08-20,C0228,P0298,W004,4,23134.08,0.2,9
O06450,2025-02-16,C4936,P0271,W001,6,11530.9,0.21,15
O06451,2024-08-19,C4062,P0337,W005,5,35469.58,0.02,3
O06452,2024-08-18,C1895,P0427,W001,1,6561.91,0.06,5
O06453,2024-12-15,C0152,P0373,W003,1,2503.73,0.23,6
O06454,2026-03-28,C4244,P0104,W004,8,16836.22,0.16,4
O06455,2025-11-19,C2240,P0380,W001,3,13421.61,0.13,15
O06456,2026-02-03,C1705,P0190,W004,1,3896.01,0.24,2
O06457,2025-04-23,C1083,P0409,W003,1,2864.89,0.02,11
O06458,2024-07-25,C0647,P0250,W002,10,21186.06,0.21,10
O06459,2024-09-04,C0341,P0016,W004,9,26310.36,0.08,12
O06460,2025-03-01,C2071,P0319,W003,5,28491.81,0.03,14
O06461,2026-03-21,C1983,P0217,W004,7,47391.56,0.07,12
O06462,2025-02-05,C2734,P0340,W001,5,12167.11,0.14,10
O06463,2024-08-07,C1384,P0336,W001,6,24834.34,0.18,7
O06464,2025-09-01,C2513,P0309,W001,7,32908.96,0.03,4
O06465,2024-11-27,C1433,P0470,W003,5,13412.6,0.0,8
O06466,2025-08-03,C2968,P0321,W003,3,13014.51,0.03,3
O06467,2025-09-21,C4997,P0124,W003,4,12734.33,0.11,7
O06468,2025-04-08,C2672,P0364,W001,7,46988.6,0.02,11
O06469,2024-09-20,C2148,P0333,W005,8,9544.75,0.16,9
O06470,2024-11-08,C2172,P0222,W003,7,3478.1,0.18,12
O06471,2025-05-30,C2865,P0150,W005,5,14992.39,0.07,7
O06472,2024-07-15,C3651,P0274,W004,1,3803.49,0.15,7
O06473,2025-03-28,C0595,P0383,W005,4,29072.92,0.11,15
O06474,2026-03-20,C0729,P0152,W003,3,4581.0,0.25,15
O06475,2025-10-12,C2594,P0144,W002,5,11817.34,0.12,10
O06476,2025-06-22,C1662,P0413,W003,9,36729.09,0.08,12
O06477,2025-01-22,C2485,P0388,W001,8,7828.58,0.21,2
O06478,2025-09-09,C3164,P0399,W001,9,15679.05,0.02,3
O06479,2024-10-19,C0022,P0001,W004,6,21229.7,0.08,13
O06480,2025-10-18,C4851,P0045,W004,4,7467.04,0.05,9
O06481,2025-02-05,C3688,P0307,W002,6,1748.4,0.08,7
O06482,2025-06-02,C4275,P0344,W001,3,5037.69,0.08,4
O06483,2024-11-27,C4838,P0482,W001,8,26801.98,0.24,6
O06484,2025-04-14,C0191,P0491,W004,1,3576.68,0.12,5
O06485,2025-01-28,C4314,P0122,W001,2,6795.92,0.2,11
O06486,2025-02-14,C0719,P0120,W005,8,24694.45,0.14,6
O06487,2025-06-03,C1637,P0462,W002,3,7612.49,0.15,9
O06488,2025-03-28,C0089,P0303,W005,1,1832.35,0.21,11
O06489,2024-12-01,C2625,P0406,W004,10,75320.6,0.06,7
O06490,2024-11-23,C2989,P0011,W004,9,56018.62,0.16,2
O06491,2024-07-06,C0938,P0436,W001,2,6820.15,0.24,7
O06492,2025-05-09,C4050,P0028,W004,2,3085.17,0.12,8
O06493,2026-02-05,C0405,P0303,W001,6,10994.1,0.21,10
O06494,2026-03-05,C2520,P0362,W004,2,6743.52,0.2,5
O06495,2026-04-08,C0936,P0142,W003,5,4339.12,0.05,15
O06496,2024-07-27,C2057,P0246,W004,3,6878.63,0.07,6
O06497,2026-05-10,C2900,P0264,W001,10,13871.1,0.03,13
O06498,2024-10-18,C2209,P0022,W002,4,17638.5,0.18,1
O06499,2024-10-18,C2730,P0137,W001,2,6038.44,0.13,15
O06500,2025-05-04,C3289,P0045,W005,2,3615.62,0.08,1
O06501,2025-07-03,C4823,P0439,W005,3,5037.2,0.05,13
O06502,2025-09-18,C0352,P0139,W001,10,7184.52,0.16,13
O06503,2025-03-20,C3150,P0414,W003,3,697.97,0.2,11
O06504,2024-06-18,C0929,P0369,W004,3,20818.8,0.12,7
O06505,2026-04-11,C4135,P0208,W003,5,19807.6,0.07,4
O06506,2025-03-15,C3895,P0290,W005,7,18588.45,0.24,12
O06507,2024-08-02,C4097,P0303,W003,6,12107.42,0.13,1
O06508,2025-11-18,C4901,P0339,W005,3,4273.59,0.14,4
O06509,2026-01-28,C4654,P0417,W002,1,2259.36,0.12,13
O06510,2025-07-19,C2575,P0475,W005,5,8416.15,0.06,14
O06511,2024-07-23,C0941,P0069,W004,7,8633.78,0.17,10
O06512,2024-06-15,C2867,P0232,W003,8,37622.46,0.22,6
O06513,2025-01-25,C3296,P0479,W004,9,31862.22,0.16,8
O06514,2025-11-16,C1817,P0168,W002,5,20290.93,0.06,7
O06515,2024-10-21,C0945,P0233,W002,1,5457.08,0.16,11
O06516,2024-12-30,C4154,P0323,W003,4,1376.69,0.16,7
O06517,2025-07-28,C3997,P0162,W001,5,8056.14,0.02,2
O06518,2024-08-11,C2548,P0246,W001,4,8283.95,0.16,3
O06519,2025-01-16,C1213,P0112,W005,8,59875.61,0.05,1
O06520,2025-06-27,C4619,P0098,W001,1,4103.1,0.22,7
O06521,2025-05-09,C0527,P0149,W001,2,6701.48,0.03,5
O06522,2025-06-15,C1631,P0345,W001,4,17279.42,0.01,9
O06523,2026-02-13,C0415,P0195,W002,8,30093.61,0.06,14
O06524,2026-05-18,C3559,P0261,W005,10,20635.2,0.15,7
O06525,2026-03-13,C3632,P0399,W002,4,7110.68,0.0,15
O06526,2025-04-03,C3112,P0112,W005,10,66966.14,0.15,6
O06527,2026-01-01,C0868,P0171,W002,8,23193.51,0.23,13
O06528,2025-04-21,C1418,P0271,W001,2,4038.25,0.17,5
O06529,2026-05-24,C3502,P0242,W005,8,27943.64,0.06,10
O06530,2025-04-15,C2769,P0455,W002,8,38590.52,0.02,14
O06531,2024-09-05,C2148,P0344,W001,6,9746.84,0.11,11
O06532,2026-03-07,C0257,P0239,W001,6,18920.18,0.15,4
O06533,2024-11-14,C3555,P0242,W001,10,31585.23,0.15,4
O06534,2025-09-02,C2559,P0210,W001,6,24388.69,0.14,6
O06535,2025-11-27,C1337,P0047,W004,9,11945.16,0.22,1
O06536,2024-07-16,C2266,P0476,W002,8,23776.18,0.17,7
O06537,2025-06-06,C3007,P0489,W004,7,34487.24,0.09,11
O06538,2025-08-06,C2545,P0185,W005,5,9340.85,0.04,15
O06539,2026-03-29,C2296,P0181,W001,7,7642.34,0.12,1
O06540,2024-09-04,C0396,P0193,W005,3,18231.08,0.05,5
O06541,2025-09-22,C3389,P0071,W003,5,24321.18,0.06,14
O06542,2026-04-13,C3588,P0180,W002,1,1767.83,0.11,2
O06543,2025-07-13,C3197,P0335,W002,5,14623.15,0.04,1
O06544,2025-06-19,C2471,P0351,W002,3,7738.79,0.08,6
O06545,2025-06-28,C1016,P0270,W005,10,57300.91,0.08,7
O06546,2024-10-06,C0549,P0431,W001,4,11024.75,0.12,5
O06547,2025-06-09,C2606,P0448,W004,4,8080.42,0.1,7
O06548,2025-06-12,C1831,P0228,W005,3,6004.64,0.11,11
O06549,2026-06-08,C0820,P0386,W004,2,7471.02,0.07,8
O06550,2024-06-17,C4703,P0475,W002,9,15954.87,0.01,11
O06551,2025-08-13,C4899,P0380,W001,6,29003.02,0.06,6
O06552,2024-06-26,C3552,P0454,W003,5,28065.0,0.02,7
O06553,2024-09-01,C2015,P0138,W001,2,3078.79,0.1,9
O06554,2025-10-02,C4439,P0260,W002,1,2696.75,0.13,11
O06555,2025-08-12,C3755,P0099,W005,1,902.76,0.11,2
O06556,2025-04-06,C0838,P0497,W002,7,30906.46,0.18,9
O06557,2025-11-28,C0951,P0487,W004,6,30144.04,0.1,15
O06558,2025-07-13,C4136,P0057,W004,5,4374.04,0.2,10
O06559,2026-02-19,C4770,P0207,W003,6,29185.41,0.21,1
O06560,2024-08-11,C2358,P0207,W002,1,5418.39,0.12,2
O06561,2025-01-25,C0353,P0174,W004,1,1775.11,0.13,8
O06562,2024-08-16,C2680,P0070,W001,1,2620.24,0.11,11
O06563,2025-03-15,C3236,P0255,W004,1,5287.79,0.13,14
O06564,2024-08-08,C2400,P0140,W004,3,2607.93,0.02,9
O06565,2024-12-27,C0628,P0081,W002,6,6680.72,0.01,12
O06566,2024-06-22,C0769,P0419,W002,4,6658.0,0.02,14
O06567,2025-04-07,C3526,P0471,W004,6,39441.18,0.12,12
O06568,2025-10-20,C2632,P0443,W003,1,3717.5,0.21,9
O06569,2026-05-05,C2891,P0495,W005,2,5259.29,0.13,6
O06570,2024-07-27,C1326,P0425,W005,9,5845.18,0.2,2
O06571,2024-09-13,C1036,P0215,W001,2,11437.64,0.0,9
O06572,2025-11-12,C3591,P0120,W004,9,28104.3,0.13,13
O06573,2025-11-16,C3653,P0443,W004,8,30116.42,0.2,14
O06574,2026-03-04,C2305,P0310,W004,10,22643.53,0.21,12
O06575,2024-08-11,C3327,P0196,W005,9,20306.01,0.15,15
O06576,2025-03-09,C4795,P0120,W005,4,12921.52,0.1,7
O06577,2024-11-29,C2941,P0114,W003,5,15582.38,0.16,12
O06578,2024-06-22,C2403,P0269,W005,9,36059.42,0.23,15
O06579,2026-02-08,C3164,P0444,W001,10,49336.93,0.08,14
O06580,2025-06-06,C4500,P0283,W002,5,12791.57,0.06,8
O06581,2025-05-03,C0584,P0050,W004,2,1594.96,0.04,3
O06582,2024-09-11,C1736,P0440,W002,6,24070.83,0.15,4
O06583,2025-03-12,C4881,P0201,W003,3,2104.17,0.17,12
O06584,2026-06-11,C4600,P0464,W005,5,17726.64,0.07,14
O06585,2025-02-28,C4798,P0375,W003,10,45775.73,0.09,1
O06586,2025-11-28,C3155,P0120,W005,7,24120.16,0.04,3
O06587,2025-06-30,C1572,P0060,W004,8,35712.37,0.12,10
O06588,2025-11-06,C3903,P0395,W004,4,9495.88,0.06,8
O06589,2026-05-10,C1252,P0468,W005,5,16579.25,0.22,2
O06590,2025-06-18,C4977,P0032,W002,4,12059.79,0.07,12
O06591,2025-11-12,C0552,P0363,W004,10,36750.4,0.2,10
O06592,2024-11-16,C1235,P0480,W002,4,8965.44,0.04,4
O06593,2024-07-15,C0906,P0235,W001,10,57478.82,0.21,6
O06594,2026-04-12,C2140,P0285,W003,3,6663.35,0.03,5
O06595,2025-01-04,C0245,P0098,W003,2,8416.61,0.2,13
O06596,2024-11-07,C2615,P0105,W005,6,33753.21,0.24,7
O06597,2026-03-10,C1145,P0280,W003,2,4131.7,0.0,9
O06598,2025-01-07,C0485,P0169,W001,6,19720.74,0.04,11
O06599,2024-08-22,C4962,P0245,W001,5,10888.98,0.02,11
O06600,2024-12-09,C0860,P0080,W002,2,3446.46,0.22,10
O06601,2024-07-16,C0710,P0221,W002,4,25736.04,0.0,12
O06602,2025-04-27,C4357,P0419,W003,1,1358.78,0.2,2
O06603,2024-12-07,C1241,P0470,W001,6,15129.41,0.06,15
O06604,2025-10-05,C3368,P0399,W003,8,14079.15,0.01,14
O06605,2026-06-08,C2313,P0097,W004,8,10421.24,0.08,3
O06606,2024-10-27,C0047,P0253,W002,2,5848.61,0.24,4
O06607,2025-01-23,C2298,P0415,W002,1,3206.92,0.06,9
O06608,2025-02-18,C0026,P0048,W005,8,21826.65,0.24,5
O06609,2024-12-26,C3676,P0370,W001,3,6220.36,0.02,10
O06610,2026-05-04,C3513,P0239,W002,10,35985.45,0.03,13
O06611,2025-01-26,C4533,P0313,W003,10,46631.64,0.12,1
O06612,2026-01-13,C4981,P0102,W003,2,9071.22,0.08,15
O06613,2025-03-25,C3513,P0114,W004,8,28196.68,0.05,9
O06614,2025-04-10,C1674,P0249,W001,8,36385.53,0.05,1
O06615,2024-09-24,C2593,P0123,W001,10,9392.03,0.02,3
O06616,2026-03-09,C3116,P0366,W003,3,14606.57,0.12,13
O06617,2025-07-08,C0608,P0292,W003,10,65509.14,0.03,8
O06618,2024-10-23,C1816,P0269,W005,9,38400.94,0.18,9
O06619,2025-06-09,C4850,P0103,W002,3,14240.58,0.06,3
O06620,2026-01-04,C1106,P0364,W001,8,46029.65,0.16,4
O06621,2024-08-09,C3765,P0246,W002,10,19477.13,0.21,11
O06622,2024-07-30,C0334,P0364,W001,1,5959.2,0.13,3
O06623,2025-05-05,C2455,P0342,W003,5,3198.04,0.11,2
O06624,2026-03-14,C2053,P0337,W001,3,19761.62,0.09,15
O06625,2025-02-16,C0149,P0218,W005,2,2952.07,0.18,11
O06626,2024-11-28,C2482,P0322,W004,5,25284.02,0.15,2
O06627,2025-06-27,C4760,P0010,W003,5,8381.2,0.0,7
O06628,2024-08-29,C1305,P0412,W001,9,42429.74,0.04,12
O06629,2025-05-19,C3759,P0207,W003,9,41561.51,0.25,2
O06630,2026-05-30,C1008,P0486,W001,6,26142.41,0.17,7
O06631,2026-05-22,C3264,P0256,W001,3,7629.36,0.24,9
O06632,2025-03-12,C2377,P0075,W003,7,30291.88,0.04,11
O06633,2025-10-14,C1318,P0318,W001,4,19053.14,0.13,10
O06634,2024-08-28,C1050,P0224,W005,5,17424.51,0.11,8
O06635,2025-11-15,C3023,P0488,W003,6,29951.84,0.13,11
O06636,2025-08-13,C4857,P0298,W002,9,49449.1,0.24,2
O06637,2025-09-18,C1507,P0412,W001,3,12080.69,0.18,1
O06638,2025-10-28,C0248,P0031,W002,5,4351.18,0.1,5
O06639,2025-09-03,C2003,P0070,W005,7,19166.03,0.07,5
O06640,2025-05-10,C4027,P0300,W003,6,22122.86,0.25,11
O06641,2025-07-16,C3510,P0051,W001,4,3451.87,0.22,2
O06642,2025-10-18,C0444,P0055,W002,4,4946.11,0.03,13
O06643,2026-01-30,C4845,P0307,W003,9,2252.02,0.21,1
O06644,2024-09-17,C4926,P0148,W004,6,21713.35,0.15,15
O06645,2026-03-05,C2287,P0089,W004,7,14174.54,0.05,9
O06646,2026-01-20,C2239,P0480,W005,2,3782.3,0.19,10
O06647,2026-04-28,C1573,P0172,W003,8,6384.52,0.15,5
O06648,2025-04-26,C0865,P0049,W005,10,26320.32,0.24,6
O06649,2025-07-07,C3359,P0197,W001,10,20731.63,0.23,1
O06650,2025-09-04,C0409,P0057,W004,9,9546.34,0.03,1
O06651,2025-06-04,C1207,P0167,W004,4,10880.95,0.08,15
O06652,2024-10-07,C3241,P0208,W002,4,16868.41,0.01,3
O06653,2025-03-07,C1258,P0420,W004,5,2882.38,0.19,11
O06654,2025-12-11,C2850,P0161,W004,4,19239.09,0.12,8
O06655,2025-01-04,C3184,P0016,W003,8,22115.96,0.13,8
O06656,2026-02-15,C3146,P0241,W004,7,5421.11,0.21,2
O06657,2026-05-25,C0435,P0281,W005,1,4905.71,0.22,4
O06658,2024-10-01,C4257,P0275,W001,6,33014.98,0.09,12
O06659,2024-11-15,C0780,P0247,W003,5,12731.36,0.1,4
O06660,2025-08-13,C4531,P0495,W003,8,22729.8,0.06,13
O06661,2024-11-24,C2756,P0366,W001,3,13444.68,0.19,12
O06662,2024-07-31,C3034,P0494,W001,6,49903.5,0.0,6
O06663,2024-06-20,C0660,P0254,W005,5,22695.0,0.2,8
O06664,2025-12-27,C2552,P0209,W001,5,17227.16,0.15,10
O06665,2025-05-10,C4729,P0488,W001,2,11246.28,0.02,9
O06666,2024-10-13,C3498,P0448,W003,7,12569.54,0.2,10
O06667,2026-01-23,C4427,P0253,W002,6,20547.09,0.11,15
O06668,2024-06-15,C1999,P0398,W005,4,3818.1,0.21,5
O06669,2025-02-09,C2509,P0175,W002,10,18825.15,0.21,2
O06670,2025-03-22,C4333,P0355,W003,8,48582.99,0.04,1
O06671,2025-11-22,C2534,P0270,W002,6,34006.85,0.09,8
O06672,2026-01-22,C3101,P0057,W005,8,6736.02,0.23,4
O06673,2025-09-16,C1899,P0474,W002,2,3345.56,0.08,3
O06674,2024-10-19,C3653,P0215,W005,7,30424.12,0.24,12
O06675,2025-06-08,C3561,P0271,W003,4,9341.49,0.04,3
O06676,2024-10-05,C0660,P0136,W001,4,5503.86,0.25,5
O06677,2024-07-30,C0414,P0500,W004,5,2261.1,0.23,5
O06678,2026-03-10,C2197,P0257,W001,5,21920.1,0.07,13
O06679,2026-03-05,C0908,P0406,W003,3,20192.33,0.16,11
O06680,2025-02-27,C0441,P0260,W004,1,2355.78,0.24,15
O06681,2025-03-31,C3918,P0381,W002,7,18983.88,0.07,10
O06682,2025-06-17,C4940,P0354,W005,7,3313.91,0.17,5
O06683,2024-11-16,C2186,P0059,W004,6,12022.96,0.13,10
O06684,2025-02-05,C1718,P0130,W003,10,10412.6,0.17,7
O06685,2025-06-30,C2824,P0318,W005,7,29510.47,0.23,7
O06686,2026-02-09,C2749,P0022,W005,8,36567.61,0.15,9
O06687,2025-11-30,C0309,P0166,W003,1,4374.57,0.02,12
O06688,2025-06-21,C1685,P0246,W003,1,2218.91,0.1,1
O06689,2024-08-16,C4726,P0283,W005,5,10886.44,0.2,14
O06690,2025-12-26,C3085,P0138,W005,7,11853.35,0.01,14
O06691,2026-04-01,C1095,P0191,W004,2,11453.53,0.01,8
O06692,2024-11-15,C1575,P0429,W002,8,5600.37,0.06,10
O06693,2025-06-23,C3343,P0409,W003,3,7103.76,0.19,10
O06694,2026-03-18,C1841,P0381,W005,5,11810.25,0.19,14
O06695,2024-08-29,C3523,P0439,W004,1,1520.0,0.14,1
O06696,2026-04-04,C3197,P0296,W005,7,12571.32,0.24,9
O06697,2024-12-05,C0225,P0234,W004,4,25866.97,0.1,12
O06698,2025-04-27,C3238,P0134,W005,8,40427.24,0.01,2
O06699,2025-06-11,C3571,P0345,W001,4,17104.88,0.02,2
O06700,2025-08-26,C4809,P0445,W005,7,36981.28,0.13,14
O06701,2026-05-02,C2462,P0218,W002,8,13824.31,0.04,4
O06702,2025-12-13,C4867,P0436,W001,4,14896.64,0.17,5
O06703,2025-09-23,C0809,P0486,W001,8,34436.59,0.18,11
O06704,2026-01-29,C0939,P0148,W004,9,31037.32,0.19,14
O06705,2026-04-28,C3708,P0338,W005,1,684.78,0.24,15
O06706,2024-07-02,C4599,P0468,W004,10,36134.26,0.15,13
O06707,2025-07-23,C4653,P0066,W001,3,13048.81,0.01,15
O06708,2025-09-14,C1650,P0361,W003,5,6003.19,0.14,15
O06709,2025-08-22,C3792,P0096,W001,1,424.76,0.1,14
O06710,2026-01-14,C1718,P0111,W003,9,51655.44,0.08,11
O06711,2024-10-22,C1628,P0149,W003,5,13126.61,0.24,12
O06712,2025-03-03,C4928,P0495,W004,9,24482.9,0.1,14
O06713,2025-07-15,C0902,P0317,W001,4,19391.05,0.22,1
O06714,2025-09-10,C0803,P0456,W002,10,2387.96,0.19,11
O06715,2024-12-24,C0004,P0031,W001,4,3364.92,0.13,3
O06716,2025-03-05,C0706,P0122,W005,3,12232.66,0.04,8
O06717,2024-07-03,C1345,P0218,W001,6,10152.23,0.06,12
O06718,2026-02-20,C3187,P0088,W003,6,32269.14,0.12,14
O06719,2025-03-27,C0829,P0187,W002,4,21630.6,0.11,5
O06720,2025-02-16,C2285,P0021,W003,5,22819.16,0.11,8
O06721,2026-05-02,C1098,P0178,W001,1,7044.47,0.07,4
O06722,2024-06-12,C0956,P0398,W002,5,5980.89,0.01,15
O06723,2024-07-25,C3051,P0295,W002,4,18970.06,0.02,6
O06724,2025-01-13,C1163,P0108,W003,2,3066.37,0.16,5
O06725,2026-01-15,C2604,P0389,W001,2,5688.34,0.18,7
O06726,2024-11-03,C0762,P0297,W003,8,14326.19,0.13,6
O06727,2025-10-19,C2311,P0343,W004,8,19942.38,0.23,13
O06728,2024-08-17,C1473,P0297,W001,5,8130.52,0.21,8
O06729,2025-02-01,C3432,P0159,W001,7,29675.85,0.17,11
O06730,2025-02-02,C2193,P0274,W004,5,21254.78,0.05,9
O06731,2024-11-29,C4853,P0379,W003,6,1818.86,0.25,9
O06732,2026-06-02,C3869,P0098,W004,1,4523.93,0.14,15
O06733,2024-12-19,C4275,P0058,W004,4,3844.25,0.01,2
O06734,2026-04-25,C2416,P0431,W001,2,5762.94,0.08,8
O06735,2026-05-25,C0696,P0378,W002,7,25312.16,0.05,1
O06736,2024-10-19,C3571,P0153,W002,5,16980.13,0.11,2
O06737,2024-07-29,C3119,P0126,W001,9,34898.99,0.15,6
O06738,2024-07-18,C2741,P0353,W002,4,4467.74,0.08,10
O06739,2026-02-08,C1657,P0121,W003,10,49050.57,0.02,5
O06740,2025-05-17,C3931,P0030,W001,2,6889.79,0.04,8
O06741,2025-09-23,C1395,P0219,W005,3,15650.77,0.02,5
O06742,2024-11-05,C0698,P0246,W003,6,13905.19,0.06,6
O06743,2024-06-13,C0247,P0488,W004,9,46993.4,0.09,4
O06744,2024-06-30,C4273,P0421,W002,2,4989.99,0.22,6
O06745,2024-08-05,C3089,P0104,W005,3,5937.77,0.21,10
O06746,2025-03-01,C1802,P0283,W002,4,8926.88,0.18,7
O06747,2025-06-11,C2431,P0102,W002,2,7592.22,0.23,2
O06748,2026-04-15,C0992,P0015,W001,2,8172.2,0.18,11
O06749,2025-09-09,C0655,P0013,W001,2,4860.86,0.05,11
O06750,2025-07-07,C2249,P0131,W005,9,5763.07,0.1,15
O06751,2024-07-08,C4414,P0116,W004,7,27349.18,0.23,3
O06752,2024-08-05,C2227,P0012,W005,1,508.03,0.16,7
O06753,2025-01-19,C1706,P0351,W001,9,19683.45,0.22,9
O06754,2025-04-01,C0133,P0108,W002,6,9637.16,0.12,6
O06755,2024-10-09,C0300,P0447,W005,6,5749.56,0.0,14
O06756,2024-09-21,C1725,P0190,W003,4,17839.63,0.13,9
O06757,2024-10-22,C0516,P0159,W004,8,35549.73,0.13,14
O06758,2025-05-22,C0753,P0247,W001,4,10185.08,0.1,1
O06759,2024-08-20,C4042,P0289,W002,2,12036.97,0.11,7
O06760,2024-06-16,C3081,P0206,W004,2,6223.4,0.06,10
